assay_component_name	technological_target_type_sub	chnm	conc	count(*)
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-456773	0.411934156	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-456773	1.235802469	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-456773	3.707407407	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-456773	11.12222222	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-456773	33.36666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-456773	100.1	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457677	0.411522634	3
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457677	1.234567901	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457677	3.703666667	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457677	11.111	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457677	33.33333333	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457677	100	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457920	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457920	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457920	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457920	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457920	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-457920	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-671305	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-671305	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-671305	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-671305	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-671305	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	CP-671305	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cybutryne	0.411666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cybutryne	1.234666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cybutryne	3.703666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cybutryne	11.111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cybutryne	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cybutryne	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cycloate	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cycloate	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cycloate	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cycloate	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cycloate	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cycloate	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyfluthrin	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyfluthrin	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyfluthrin	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyfluthrin	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyfluthrin	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyfluthrin	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyproconazole	0.041152263	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyproconazole	0.12345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyproconazole	0.37037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyproconazole	1.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyproconazole	3.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Cyproconazole	10	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deethylatrazine	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deethylatrazine	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deethylatrazine	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deethylatrazine	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deethylatrazine	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deethylatrazine	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deisopropylatrazine	0.411522634	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deisopropylatrazine	1.234567901	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deisopropylatrazine	3.703703704	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deisopropylatrazine	11.11111111	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deisopropylatrazine	33.33333333	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Deisopropylatrazine	100	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diazinon	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diazinon	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diazinon	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diazinon	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diazinon	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diazinon	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dicyclohexylamine	0.205761317	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dicyclohexylamine	0.617283951	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dicyclohexylamine	1.851851852	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dicyclohexylamine	5.555555556	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dicyclohexylamine	16.66666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dicyclohexylamine	50	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Difenoconazole	0.004115226	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Difenoconazole	0.012345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Difenoconazole	0.037037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Difenoconazole	0.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Difenoconazole	0.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Difenoconazole	1	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dimethomorph	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dimethomorph	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dimethomorph	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dimethomorph	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dimethomorph	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Dimethomorph	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenyl isophthalate	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenyl isophthalate	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenyl isophthalate	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenyl isophthalate	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenyl isophthalate	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenyl isophthalate	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenylamine	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenylamine	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenylamine	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenylamine	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenylamine	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Diphenylamine	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Endosulfan sulfate	0.082304527	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Endosulfan sulfate	0.24691358	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Endosulfan sulfate	0.740740741	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Endosulfan sulfate	2.222222222	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Endosulfan sulfate	6.666666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Endosulfan sulfate	20	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	EPN	0.041152263	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	EPN	0.12345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	EPN	0.37037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	EPN	1.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	EPN	3.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	EPN	10	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Equilin	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Equilin	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Equilin	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Equilin	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Equilin	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Equilin	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estriol	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estriol	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estriol	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estriol	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estriol	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estriol	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estrone	0.411	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estrone	1.233333333	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estrone	3.7	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estrone	11.1	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estrone	33.3	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Estrone	99.9	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethion	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethion	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethion	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethion	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethion	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethion	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethoprop	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethoprop	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethoprop	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethoprop	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethoprop	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethoprop	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethylparaben	0.411111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethylparaben	1.233333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethylparaben	3.7	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethylparaben	11.1	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethylparaben	33.3	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Ethylparaben	99.9	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenitrothion	0.041152263	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenitrothion	0.12345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenitrothion	0.37037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenitrothion	1.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenitrothion	3.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenitrothion	10	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenthion	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenthion	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenthion	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenthion	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenthion	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fenthion	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fluoranthene	0.411934156	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fluoranthene	1.235802469	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fluoranthene	3.707407407	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fluoranthene	11.12222222	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fluoranthene	33.36666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Fluoranthene	100.1	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Formetanate hydrochloride	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Formetanate hydrochloride	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Formetanate hydrochloride	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Formetanate hydrochloride	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Formetanate hydrochloride	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Formetanate hydrochloride	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	GSK163929B	0.082304527	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	GSK163929B	0.24691358	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	GSK163929B	0.740740741	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	GSK163929B	2.222222222	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	GSK163929B	6.666666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	GSK163929B	20	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hexythiazox	0.004115226	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hexythiazox	0.012345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hexythiazox	0.037037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hexythiazox	0.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hexythiazox	0.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hexythiazox	1	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hydroquinone	0.041193416	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hydroquinone	0.123580247	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hydroquinone	0.370740741	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hydroquinone	1.112222222	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hydroquinone	3.336666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Hydroquinone	10.01	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Indan-5-ol	0.411522634	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Indan-5-ol	1.234567901	3
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Indan-5-ol	3.703666667	3
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Indan-5-ol	11.111	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Indan-5-ol	33.33333333	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Indan-5-ol	100	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isazofos	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isazofos	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isazofos	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isazofos	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isazofos	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isazofos	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isoeugenol	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isoeugenol	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isoeugenol	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isoeugenol	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isoeugenol	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Isoeugenol	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Lactofen	0.041152263	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Lactofen	0.12345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Lactofen	0.37037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Lactofen	1.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Lactofen	3.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Lactofen	10	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Malathion	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Malathion	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Malathion	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Malathion	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Malathion	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Malathion	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Mepanipyrim	0.411111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Mepanipyrim	1.233333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Mepanipyrim	3.7	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Mepanipyrim	11.1	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Mepanipyrim	33.3	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Mepanipyrim	99.9	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methiocarb	0.411522634	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methiocarb	1.234567901	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methiocarb	3.703666667	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methiocarb	11.111	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methiocarb	33.33333333	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methiocarb	100	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methyl parathion	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methyl parathion	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methyl parathion	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methyl parathion	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methyl parathion	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methyl parathion	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methylparaben	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methylparaben	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methylparaben	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methylparaben	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methylparaben	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Methylparaben	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	MK-968	0.041152263	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	MK-968	0.12345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	MK-968	0.37037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	MK-968	1.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	MK-968	3.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	MK-968	10	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Molinate	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Molinate	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Molinate	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Molinate	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Molinate	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Molinate	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Benzyladenine	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Benzyladenine	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Benzyladenine	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Benzyladenine	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Benzyladenine	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Benzyladenine	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Phenyl-2-naphthylamine	0.082304527	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Phenyl-2-naphthylamine	0.24691358	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Phenyl-2-naphthylamine	0.740666667	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Phenyl-2-naphthylamine	2.222222222	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Phenyl-2-naphthylamine	6.666666667	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N-Phenyl-2-naphthylamine	20	4
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N,N-Dimethyloctylamine	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N,N-Dimethyloctylamine	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N,N-Dimethyloctylamine	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N,N-Dimethyloctylamine	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N,N-Dimethyloctylamine	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	N,N-Dimethyloctylamine	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nitrilotriacetic acid	0.411934156	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nitrilotriacetic acid	1.235802469	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nitrilotriacetic acid	3.707407407	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nitrilotriacetic acid	11.12222222	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nitrilotriacetic acid	33.36666667	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nitrilotriacetic acid	100.1	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nonanoic acid	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nonanoic acid	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nonanoic acid	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nonanoic acid	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nonanoic acid	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Nonanoic acid	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Norflurazon	0.411522634	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Norflurazon	1.234567901	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Norflurazon	3.703703704	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Norflurazon	11.11111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Norflurazon	33.33333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Norflurazon	100	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Oxyfluorfen	0.041152263	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Oxyfluorfen	0.12345679	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Oxyfluorfen	0.37037037	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Oxyfluorfen	1.111111111	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Oxyfluorfen	3.333333333	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	Oxyfluorfen	10	2
CEETOX_H295R_OHPROG	17alpha-hydroxyprogesterone	p-Cresol	0.411111111	2
